,0
487,4.964535472888173
488,6.55191310382648
489,4.376186899611201
490,5.675504566341255
491,4.955224052193688
492,5.794932656989897
493,5.7354632171074424
494,6.366187665394863
495,4.72439408091613
496,5.310118978659061
497,4.840206000037655
498,5.594682005509217
499,5.318786491515018
500,6.110816601127357
501,5.733380615771994
502,6.017583490101546
503,5.894179514063051
504,5.0925909511820295
505,5.785532050090913
506,7.715883378809824
507,5.6372453423732205
508,4.287998861339142
509,5.162824833234504
510,6.622671882353824
511,6.2471763389654935
512,6.868401641875259
513,5.7360372652123655
514,4.921839483357098
515,5.816254819837508
516,5.3664734522093305
517,6.113714307815238
518,7.0517312605199685
519,5.6824693608944825
520,4.871203095195355
521,6.029526200430358
522,6.663761939238675
523,5.317627502438726
524,5.390002562920366
525,5.1575040793614315
526,5.4958150131752666
527,5.668474570452026
528,6.18221321858466
529,5.736034251766667
530,6.016469629169706
531,6.782654775899144
532,5.275015662299691
533,7.046438188761484
534,5.732799103501417
535,5.920014328950518
536,4.446630752451286
537,5.279459076071811
538,5.7650670276258795
539,5.8996483419325525
540,6.001184668077043
541,5.376959150699093
542,5.35668420673693
543,4.729861739590827
544,5.658239479121429
545,6.539593659272612
546,5.743992211602159
547,5.873109918833129
548,6.029980182080037
549,6.217534050382869
550,6.2170668360471195
551,5.204821076053303
552,5.886152174930664
553,5.595278115756043
554,6.167945060511374
555,6.182755533653824
556,5.840313437302747
557,6.149956022285827
558,5.308139409453285
559,5.306574557148362
560,4.674300834053242
561,5.2499134720957965
562,6.384752578667427
563,5.471999691901578
564,6.605688824891943
565,5.3200777852244
566,5.609182621465093
567,4.8015200285985395
568,5.621724687195248
569,4.5543264631497005
570,4.758945314816802
571,5.1041083026541365
572,5.308355268286483
573,5.452145214466481
574,4.495048044789355
575,5.41800384930661
576,6.071650857236764
577,4.291304879326742
578,5.241700328172512
579,5.917991307617692
580,5.764064485355186
581,5.480017934572739
582,6.341136998382717
583,5.51330762630781
584,5.492184789241281
585,5.372107934264348
586,5.192722583382395
587,5.967817779789042
588,5.7966125859994975
589,5.487687567800743
590,5.503575799654434
591,6.119131798982771
592,5.6455413053959935
593,5.062380182392309
594,5.54302725236486
595,5.80245231820253
596,6.022181519936383
597,6.065770204235793
598,6.853271408739068
599,5.91553116399498
600,4.8333482132038235
601,6.403535520803502
602,5.756547923169994
603,5.144995381845345
604,5.774136087248839
605,6.144499898736422
606,5.474955572465301
607,5.420721233465601
608,4.399193641686829
609,5.4486924998232515
610,6.049130708839506
611,5.364826485467466
612,6.1914720509070715
613,5.163587750321312
614,5.851707949880746
615,5.9254406062395235
616,4.158853871726854
617,5.0475377385171365
618,5.6585926610336506
619,6.4467776469399976
620,6.05417363703375
621,5.543156472302815
622,5.522963919366222
623,5.806409734724363
624,5.040142576397358
625,4.25885235804575
626,5.1423155802235
627,7.3388271957566955
628,6.169919547713729
629,5.40264608241913
630,5.2112596993741525
631,5.492589658720066
632,5.0583106726477345
633,5.54747088111573
634,5.434806940818411
635,6.760712132451586
636,4.139372494632665
637,5.327854703910464
638,4.394509578921646
639,6.612348734099889
640,5.824206725690169
641,6.241500928900963
642,5.730111510655682
643,6.717147664612538
644,5.809222236154607
645,4.918592191447958
646,5.896734833068285
647,5.427723206589584
648,6.072199041396114
649,4.939268358995083
650,5.11901303590204
651,5.172547910781605
652,4.368332170188356
653,5.69581072639555
654,4.521744196251593
655,4.005928653457262
656,5.018238212276447
657,5.443176650318858
658,5.617442303677865
659,4.219030731686793
660,5.766152102169766
661,5.9432191143759825
662,5.655305563470839
663,5.5644550103636865
664,5.412316501937032
665,5.438828889631379
666,5.625316076041536
667,5.56275151365891
668,4.9475068224112295
669,5.473805625871561
670,5.740692189915174
671,5.306384591921639
672,5.891985989139137
673,5.95211619346938
674,5.586869558917867
675,5.7464187061480825
676,5.995300660200784
677,5.087756740654659
678,5.4216033673322
679,5.922970624641219
680,5.419774559287506
681,5.218046728744467
682,5.178722154933298
683,5.542434254656057
684,3.4233664993160704
685,6.474530814797559
686,5.950472122668374
687,8.485103015633447
688,6.136996895823362
689,5.069601846490421
690,6.237407158372281
691,5.247386171595285
692,4.714463920229591
693,6.0780618005822555
694,5.4025699103702784
695,5.913141815946827
696,6.304698126864148
697,4.105268532569379
698,5.1438749919298195
699,5.066811022544454
700,6.246455013829637
701,4.416129808641301
702,5.73521049706118
703,5.463714216919141
704,5.86635203547893
705,5.352649231136473
706,5.284432153213018
707,5.5592244206036545
708,5.771641131974758
709,5.425171129892677
710,5.970637395539403
711,6.053325913140988
712,4.594589619176586
713,5.737826534485756
714,5.460594904736757
715,5.867941070956943
716,6.13635561401915
717,6.409069581703075
718,4.81414278602838
719,5.889481769258203
720,5.7754929788071365
721,6.122857493863645
722,4.812455180635415
723,3.7370607711303934
724,6.219082277627853
725,5.08638688669384
726,5.115206544478277
727,5.846758390928856
728,4.894506347803646
729,5.131505536754036
730,4.908303520149396
731,6.308857577178829
732,4.855775777486115
733,5.229855590387834
734,5.1828790100769435
735,4.845098581865896
736,5.547395435254151
737,5.562111794496789
738,5.141192612793281
739,5.583185652613978
740,5.369760083414669
741,5.300982208086361
742,5.789945329287152
743,5.502361233895567
744,4.368836783986455
745,5.559960181566891
746,6.164284925971674
747,5.349305467406293
748,5.851954999421176
749,5.457654163859831
750,5.473676439523632
751,5.181009118663144
752,5.054948034094602
753,5.463474179143447
754,5.31242545183366
755,5.094278611045358
756,5.388402047861984
757,6.117605314149024
758,6.433397857453506
759,5.122902515790333
760,4.890203190567254
761,4.753937393968107
762,5.680353597575176
763,5.86208147621696
764,5.91586241780786
765,5.0207461599551655
766,6.283975195888549
767,5.211183719547412
768,5.383154045959267
769,6.854659818136543
770,5.483060905655894
771,6.538696540449336
772,5.110779829796414
773,3.402016358903872
774,5.795182637694487
775,5.543321954794768
776,5.950151815646718
777,4.591382210411689
778,6.265819455051322
779,5.485035040080059
780,5.522340290966197
781,4.843706383853081
782,6.495924769148869
783,6.106579615987979
784,5.386746442958831
785,5.842500454286437
786,5.223518335772044
787,5.310769411177652
788,5.5937953250442884
789,5.041331192895928
790,6.098827008702577
791,5.2439518327071335
792,5.733146235363613
793,6.362847956286046
794,5.092347687111096
795,5.746080372070683
796,4.681425420323682
797,5.560088013146515
798,5.897440601361252
799,5.962319385805323
800,6.984817401035333
801,5.927123741720698
802,5.588519215356178
803,5.883303380672178
804,5.39785016738297
805,5.557895678006627
806,6.18553105801283
807,6.684286814470122
808,5.594688339920229
809,7.55117982599056
810,7.163858953360115
811,6.056146052904405
812,5.136749441889053
813,5.030233693404167
814,5.691990970122825
815,6.801493670095095
816,5.626758974116476
817,5.556638343416947
818,6.315594840594194
819,4.898410031118653
820,6.542788137133043
821,4.932240709862528
822,6.094808973525661
823,4.693926910955259
824,6.146403504852537
825,6.2121718601167455
826,5.141869226080168
827,4.758036096794496
828,5.373371702426383
829,5.727254294531655
830,5.456753780106347
831,5.033766706667682
832,4.851183954861279
833,6.01482555329761
834,6.1192593695248885
835,5.667221290357074
836,5.032338112369741
837,5.997309524320554
838,5.201504461000879
839,5.977829256883474
840,6.347189869644283
841,5.835262134169143
842,4.220404592856004
843,5.30396565183493
844,4.765745571765389
845,5.929399970075788
846,4.771240223781747
847,6.286266178497849
848,7.4356642383425475
849,6.4673782362783365
850,5.985830386102409
851,5.933498346680286
852,5.077653257638432
853,4.99251154947784
854,4.750930129601677
855,5.584197783635338
856,5.560063546579356
857,5.270048790793808
858,6.382069042795475
859,5.137809889087403
860,6.165115171871982
861,6.605355286349728
862,5.277105812037363
863,6.10065317558137
864,3.89186017836815
865,3.905529350676844
866,6.204502673859129
867,4.721880274459073
868,4.7241985418441494
869,5.281157905845301
870,5.338458281216273
871,5.8239271896409734
872,4.885472018731244
873,5.678245459019938
874,6.032290770056209
875,6.098008204729749
876,5.8620928550420075
877,4.879209170951636
878,5.86261015164085
879,5.845860904849309
880,5.376428274060375
881,6.362149217616294
882,5.880741701090511
883,5.615655262317399
884,5.217824253980533
885,5.333740523029136
886,6.349849091716472
887,6.490472278696112
888,5.298284306690467
889,5.7642562739169865
890,6.65256146229965
891,6.168480165456049
892,5.8643375264109485
893,5.66347516374851
894,6.091507804138247
895,4.804258544571335
896,6.120445408615535
897,5.640784242040531
898,5.318703989443954
899,4.036801242112896
900,6.1634334457037
901,5.113337342144124
902,5.880079513197401
903,5.89375128843793
904,5.227371709372969
905,5.944576601110112
906,7.251709580227908
907,5.032257504969794
908,6.710826261630424
909,4.9191275203559215
910,5.587850625447268
911,5.344403601546175
912,5.133830328490101
913,4.991828835555617
914,4.796384900370017
915,5.307986060638483
916,5.6485674809108914
917,4.929570456672249
918,5.578900866216071
919,5.013574702450415
920,5.30706473964011
921,5.427530577465639
922,6.921644036039425
923,5.463263098789139
924,5.4338689776062346
925,5.171360968904362
926,6.257243071290429
927,6.8765919245644325
928,5.176217394195344
929,4.580351236583618
930,5.693663769611297
931,5.939755338599681
932,4.340333980035773
933,5.615255737337798
934,6.299722949777918
935,6.087111390773414
936,5.099364250051787
937,5.671785309704535
938,7.437335303870837
939,5.162132783410279
940,6.149679046899002
941,6.295764315793998
942,5.541641176001333
